ID;Bank_Name;Branch_Name;Address;Town_ID;Telephone;Fax;Opening_Date
5613;Türkiye Garanti Bankası A.Ş.;Moda;Caferağa Mahallesi Moda Caddesi No: 174 / A 34710_Kadıköy/İstanbul;1421;0216 542 11 00;0216 542 11 21;24.04.1956
5614;Türkiye Garanti Bankası A.Ş.;Rıhtım Kadıköy;Osmanağa Mahallesi Rıhtım Caddesi No: 2 / A 34714_Kadıköy/İstanbul;1421;0216 542 30 60;0216 542 30 63;19.12.2001
5615;Türkiye Garanti Bankası A.Ş.;Sahrayıcedit;Atatürk Cad. No: 31 Sahrayıcedit 34734_Kadıköy/İstanbul;1421;0216 468 12 00;0216 468 12 40;18.05.1981
5616;Türkiye Garanti Bankası A.Ş.;Selamiçeşme;Feneryolu Mahallesi Bağdat Caddesi No: 153 / A 34724_Kadıköy/İstanbul;1421;0216 542 34 30;0216 542 34 34;16.04.2007
5617;Türkiye Garanti Bankası A.Ş.;Suadiye;Suadiye Mahallesi Bağdat Caddesi No: 459 34740_Kadıköy/İstanbul;1421;0216 571 14 00;0216 369 72 70;21.11.1994
5618;Türkiye Garanti Bankası A.Ş.;Şaşkınbakkal;Caddebostan Mahallesi Bağdat Caddesi No: 341 / A 34740_Kadıköy/İstanbul;1421;0216 467 71 66;0216 355 41 38;07.09.2009
5619;Türkiye Garanti Bankası A.Ş.;Şenesenevler;Şemsettin Günaltay Caddesi No: 68 / N Şenesenevler 34742_Kadıköy/İstanbul;1421;0216 665 17 00;0216 665 17 20;02.05.2011
5620;Türkiye Garanti Bankası A.Ş.;Üst Bostancı;Kozyatağı Mahallesi Şehit Mehmet Fatih Ongün Sokak No: 8 34752_Kadıköy/İstanbul;1421;0216 665 12 50;0216 665 12 70;02.06.1997
5621;Türkiye Garanti Bankası A.Ş.;Yeni Sahra;Barbaros Mahallesi Halk Caddesi No: 41 Yenisahra 34742_Kadıköy/İstanbul;1421;0216 556 49 00;0216 556 49 20;24.03.2008
5622;Türkiye Garanti Bankası A.Ş.;Çağlayan;Hürriyet Mahallesi Vatan Caddesi No: 2 / A 34403_Kağıthane/İstanbul;1810;0212 373 39 00;0212 373 39 40;27.11.2000
5623;Türkiye Garanti Bankası A.Ş.;Çeliktepe Çarşı;Çeliktepe Mahallesi İsmet İnönü Caddesi No: 11 34413_Kağıthane/İstanbul;1810;0212 385 46 60;0212 385 46 80;10.01.2011
5624;Türkiye Garanti Bankası A.Ş.;Gültepe;Ortabayır Mahallesi Talatpaşa Caddesi No: 78 / A 34413_Kağıthane/İstanbul;1810;0212 385 31 50;0212 385 31 80;10.04.1969
5625;Türkiye Garanti Bankası A.Ş.;Hürriyet Mahallesi;Hürriyet Mahallesi Dr. Cemil Bengü Caddesi No: 2 Çağlayan 34403_Kağıthane/İstanbul;1810;0212 373 49 00;0212 373 49 20;20.05.2008
5626;Türkiye Garanti Bankası A.Ş.;Kağıthane;Merkez Mahallesi Sadabat Caddesi No: 16 34403_Kağıthane/İstanbul;1810;0212 312 51 00;0212 312 51 21;06.05.2000
5627;Türkiye Garanti Bankası A.Ş.;Sanayi Mahallesi;Sanayi Mahallesi Sultan Selim Caddesi No: 16 / A 34416_Kağıthane/İstanbul;1810;0212 385 47 50;0212 385 47 80;26.03.2001
5628;Türkiye Garanti Bankası A.Ş.;Seyrantepe;İbrahim Karaoğlanoğlu Caddesi No: 107 Seyrantepe 34418_Kağıthane/İstanbul;1810;0212 385 11 30;0212 278 52 38;23.06.2008
5629;Türkiye Garanti Bankası A.Ş.;Atalar;Atalar Mahallesi Üsküdar Caddesi No: 146 / A 34862_Kartal/İstanbul;1449;0216 586 22 00;0216 488 24 10;24.09.2007
5630;Türkiye Garanti Bankası A.Ş.;Kartal;Kordonboyu Mahallesi Ankara Caddesi No: 86 34862_Kartal/İstanbul;1449;0216 586 62 00;0216 374 08 24;13.03.1952
5631;Türkiye Garanti Bankası A.Ş.;Kartal Bulvar;Petrol İş Mahallesi Üsküdar Caddesi No: 27 / A 34862_Kartal/İstanbul;1449;0216 586 22 50;0216 586 22 70;03.01.2011
5632;Türkiye Garanti Bankası A.Ş.;Sıemens Bağlı;Yakacık Yolu No: 111 Siemens San. Ve Tic. A.Ş. 34876_Kartal/İstanbul;1449;0216 517 16 70;0216 517 16 74;19.12.2005
5633;Türkiye Garanti Bankası A.Ş.;Soğanlık;Gümüşpınar Mahallesi Atatürk Caddesi No: 141 / B 34880_Kartal/İstanbul;1449;0216 453 11 00;0216 671 07 51;01.09.1997
5634;Türkiye Garanti Bankası A.Ş.;Yakacık;Yeni Mahalle Samandıra Caddesi No: 6 / A Yakacık 34882_Kartal/İstanbul;1449;0216 453 12 00;0216 453 12 20;05.07.2010
5635;Türkiye Garanti Bankası A.Ş.;Cennet Mahallesi;Cennet Mahallesi Yahya Kemal Beyatlı Caddesi No: 35 / B 34640_Küçükçekmece/İstanbul;1823;0212 411 32 50;0212 411 32 80;10.04.2006
5636;Türkiye Garanti Bankası A.Ş.;Halkalı;Atatürk Mahallesi İkitelli Caddesi No: 142 / A 34303_Küçükçekmece/İstanbul;1823;0212 692 19 50;0212 692 19 80;03.03.2008
5637;Türkiye Garanti Bankası A.Ş.;İnönü Mahallesi / Sefaköy;İnönü Mahallesi Maslak Çeşme Caddesi No: 60-62 / 3 34295_Küçükçekmece/İstanbul;1823;0212 692 36 00;0212 692 36 20;26.08.2013
5638;Türkiye Garanti Bankası A.Ş.;Merkez Caddesi;Kemalpaşa Mahallesi Halkalı Caddesi No: 157 / A 34295_Küçükçekmece/İstanbul;1823;0212 411 55 00;0212 411 55 40;10.07.2000
5639;Türkiye Garanti Bankası A.Ş.;Sefaköy;Fevzi Çakmak Mahallesi Halkalı Caddesi No: 207 Sefaköy 34620_Küçükçekmece/İstanbul;1823;0212 411 56 00;0212 411 56 40;15.01.2001
5640;Türkiye Garanti Bankası A.Ş.;Tepeüstü / Küçükçekmece;Cumhuriyet Mahallesi İnönü Caddesi No: 41 34290_Küçükçekmece/İstanbul;1823;0212 411 48 00;0212 411 48 20;31.08.2010
5641;Türkiye Garanti Bankası A.Ş.;Tümsan / İkitelli;Ziya Gökalp Mahallesi Hürriyet Bulvarı Tümsan 1. Kısım Sanayi Sitesi 3. Blok No: 21-22 34000_Küçükçekmece/İstanbul;1823;0212 692 18 00;0212 485 5149;17.04.2006
5642;Türkiye Garanti Bankası A.Ş.;Adatepe;Feyzullah Mahallesi Şehit Hikmet Alp Caddesi No: 42 34843_Maltepe/İstanbul;2012;0216 457 92 20;0216 383 91 47;23.09.2009
5643;Türkiye Garanti Bankası A.Ş.;Altıntepe;Altıntepe Mahallesi Bağdat Caddesi No: 73 / A 34840_Maltepe/İstanbul;2012;0216 587 13 00;0216 587 13 40;02.08.1973
5644;Türkiye Garanti Bankası A.Ş.;Dragos / İstanbul;Cevizli Mahallesi Bağdat Caddesi No: 494-496 / A-B-C-D-E 34865_Maltepe/İstanbul;2012;0216 458 36 50;0216 458 36 70;10.01.2011
5645;Türkiye Garanti Bankası A.Ş.;E-5 Maltepe;Altayçeşme Mahallesi İstiklal Caddesi No: 124 / A 34843_Maltepe/İstanbul;2012;0216 458 68 50;0216 458 68 80;12.04.2004
5646;Türkiye Garanti Bankası A.Ş.;Küçükyalı;Bağdat Caddesi No: 140 / A Küçükyalı 34840_Maltepe/İstanbul;2012;0216 587 13 50;0216 587 13 80;09.10.2000
5647;Türkiye Garanti Bankası A.Ş.;Maltepe / İstanbul;Altayçeşme Mahallesi Bağdat Cadesi No: 349 34844_Maltepe/İstanbul;2012;0216 458 47 00;0216 458 47 40;02.07.1973
5648;Türkiye Garanti Bankası A.Ş.;Maltepe Çarşı;Bağlarbaşı Mahallesi Bağdat Caddesi No: 443 / A 34841_Maltepe/İstanbul;2012;0216 458 68 00;0216 442 80 53;26.06.2000
5649;Türkiye Garanti Bankası A.Ş.;Zümrütevler;Zümrütevler Mahallesi Tülin Caddesi No: 100 A 34852_Maltepe/İstanbul;2012;0216 500 30 00;0216 500 30 20;05.08.2013
5650;Türkiye Garanti Bankası A.Ş.;Aydınlıyolu / Pendik;Bahçelievler Mahallesi Aydınlıyolu Caddesi No: 3 34893_Pendik/İstanbul;1835;0216 585 27 00;0216 585 27 27;28.12.2009
5651;Türkiye Garanti Bankası A.Ş.;E-5 Pendik;Orta Mahallesi Latife Hanım Sokak No: 6 / A 34896_Pendik/İstanbul;1835;0216 585 23 00;0216 585 23 40;25.09.2000
5652;Türkiye Garanti Bankası A.Ş.;Esenyalı / Pendik;Fatih Mahallesi Cumhur Caddesi No: 116 / A 34903_Pendik/İstanbul;1835;0216 585 19 50;0216 585 19 70;02.01.2013
5653;Türkiye Garanti Bankası A.Ş.;Kaynarca;Fevzi Çakmak Mahallesi Cemal Gürsel Caddesi No: 109 / A 34899_Pendik/İstanbul;1835;0216 585 25 00;0216 585 25 40;19.03.2007
5654;Türkiye Garanti Bankası A.Ş.;Kurtköy;Şeyhli Mahallesi Ankara Caddesi No: 330 / A 34906_Pendik/İstanbul;1835;0216 585 16 50;0216 585 16 80;25.09.1990
5655;Türkiye Garanti Bankası A.Ş.;Pendik;Batı Mahallesi İsmetpaşa Caddesi No: 6 / A 34890_Pendik/İstanbul;1835;0216 585 16 00;0216 585 16 40;16.06.1970
5656;Türkiye Garanti Bankası A.Ş.;Pendik Ticari;Orta Mahallesi Tevfik İleri Caddesi No:32 B 34896_Pendik/İstanbul;1835;0216 560 09 00;0216 560 09 20;24.12.2018
5657;Türkiye Garanti Bankası A.Ş.;Sahil / Pendik;Doğu Mahallesi Ankara Caddesi No: 126 34912_Pendik/İstanbul;1835;0216 585 19 00;0216 585 19 40;15.01.2001
5658;Türkiye Garanti Bankası A.Ş.;Vıaport / Kurtköy;Viaport Alışveriş Merkezi Yenişehir Mahallesi Dedepaşa Caddesi No: 19 / 212 34912_Pendik/İstanbul;1835;0216 585 26 00;0216 585 26 40;02.06.2008
5659;Türkiye Garanti Bankası A.Ş.;Samandıra;Eyüp Sultan Mahallesi Osmangazi Caddesi No: 50 Samandıra 34885_Sancaktepe/İstanbul;2054;0216 564 23 50;0216 564 23 80;24.04.2007
5660;Türkiye Garanti Bankası A.Ş.;Abd Başkonsolosluğu Bağlı;Kaplıcalar Mevkii Sokak No: 2 İstinye 34460_Sarıyer/İstanbul;1604;0212 229 66 20;0212 229 66 30;17.10.2011
5661;Türkiye Garanti Bankası A.Ş.;Ferahevler;Ferahevler Mahallesi Adnan Kahveci Caddesi No: 28 / A 34457_Sarıyer/İstanbul;1604;0212 363 29 00;0212 363 29 20;17.10.2011
5662;Türkiye Garanti Bankası A.Ş.;İstinye Park;Pınar Mahallesi İstinye Bayırı Caddesi No: 11 İstinyepark Alışveriş Merkezi F-123 F-126 F-127 34460_Sarıyer/İstanbul;1604;0212 367 21 50;0212 367 21 80;21.09.2007
5663;Türkiye Garanti Bankası A.Ş.;Levent Sanayi;Huzur Mahallesi Fatih Caddesi No: 65 / A 34413_Sarıyer/İstanbul;1604;0212 371 58 00;0212 371 58 40;27.11.2000
5664;Türkiye Garanti Bankası A.Ş.;Maslak;Maslak Mahallesi Büyükdere Caddesi No: 245 Maslak 34398_Sarıyer/İstanbul;1604;0212 367 39 00;0212 367 39 40;27.09.1993
5665;Türkiye Garanti Bankası A.Ş.;Maslak Bulvar Ticari;Maslak Mahallesi Maslak Meydan Sokak Beybi Giz Plaza No: 1 – 111 34398_Sarıyer/İstanbul;1604;0212 367 39 50;0212 367 39 80;19.12.2001
5666;Türkiye Garanti Bankası A.Ş.;Maslak Sanayi;Maslak Mahallesi Ahi Evran Caddesi Nurol Plaza No: 1E-1F 34398_Sarıyer/İstanbul;1604;0212 367 34 50;0212 346 20 24;30.10.2006
5667;Türkiye Garanti Bankası A.Ş.;Rumeli Hisarüstü Bağlı;Rumelihisarı Mahallesi Nispetiye Caddesi No: 73 / B 34467_Sarıyer/İstanbul;1604;0212 287 81 51;0212 287 81 70;13.05.2011
5668;Türkiye Garanti Bankası A.Ş.;Sarıyer;Mesarburnu Caddesi No: 1-2 34450_Sarıyer/İstanbul;1604;0212 338 22 00;0212 338 22 20;15.12.1949
5669;Türkiye Garanti Bankası A.Ş.;Tarabya;Tarabya Mahallesi Yeniköy Caddesi No: 8 / B 34457_Sarıyer/İstanbul;1604;0212 363 21 30;0212 363 21 51;31.08.1999
5670;Türkiye Garanti Bankası A.Ş.;Yeniköy;Yeniköy Mahallesi Köybaşı Caddesi No: 116 / A 34464_Sarıyer/İstanbul;1604;0212 363 21 00;0212 363 21 20;13.11.2002
5671;Türkiye Garanti Bankası A.Ş.;Zekeriyaköy;Zekeriyaköy Mahallesi 4. Cadde No: 2 34450_Sarıyer/İstanbul;1604;0212 338 22 30;0212 338 22 32;19.12.2001
5672;Türkiye Garanti Bankası A.Ş.;Silivri;Piri Mehmet Paşa Mahallesi Başkomutan Caddesi No: 10 A 34570_Silivri/İstanbul;1622;0212 866 82 00;0212 866 82 02;24.04.2006
5673;Türkiye Garanti Bankası A.Ş.;Sultanbeyli;Mehmet Akif Mahallesi Atatürk Caddesi No: 64 34920_Sultanbeyli/İstanbul;2014;0216 564 23 00;0216 564 23 40;31.08.1999
5674;Türkiye Garanti Bankası A.Ş.;Sultanbeyli Çarşı;Abdurrahmangazi Mahallesi Bosna Bulvarı No: 7 / A 34920_Sultanbeyli/İstanbul;2014;0216 564 41 00;0216 564 41 20;10.05.2010
5675;Türkiye Garanti Bankası A.Ş.;Gazi Mahallesi;İsmetpaşa Caddesi No: 9-11 / 1 34270_Sultangazi/İstanbul;2055;0212 600 12 00;0212 600 12 20;01.10.2013
5676;Türkiye Garanti Bankası A.Ş.;Sultançiftliği;Sultançiftliği Mahallesi Eski Edirne Asfaltı Caddesi No: 579 / A 34270_Sultangazi/İstanbul;2055;0212 619 22 20;0212 619 23 64;13.11.2000
5677;Türkiye Garanti Bankası A.Ş.;Sultangazi Sanayi;Esentepe Mahallesi Yunus Emre Bulvarı Sanko Sanayi Sitesi İdari Binası No: 17 / 1 34265_Sultangazi/İstanbul;2055;0212 601 43 00;0212 601 43 20;22.09.2014
5678;Türkiye Garanti Bankası A.Ş.;Şile;Çavuş Mahallesi Üsküdar Caddesi No: 138 / A 34980_Şile/İstanbul;1659;0216 649 00 00;0216 649 00 20;19.06.2006
5679;Türkiye Garanti Bankası A.Ş.;Beyoğlu Ticari;Harbiye Mahallesi Cumhuriyet Caddesi Elmadağ Han No: 32 - 9 34367_Şişli/İstanbul;1663;0212 315 05 30;0212 315 05 50;31.12.2018
5680;Türkiye Garanti Bankası A.Ş.;Boğaziçi Ticari;Fulya Mahallesi Büyükdere Caddesi Doğuşhan No: 42 - 46 / B   at:7 34394_Şişli/İstanbul;1663;0212 354 18 00;0212 354 18 20;10.12.2018
5681;Türkiye Garanti Bankası A.Ş.;Bomonti;Cumhuriyet Mahallesi Gökkuşağı Sokak No: 15B-C Bomonti 34380_Şişli/İstanbul;1663;0212 373 74 00;0212 373 74 20;31.10.2012
5682;Türkiye Garanti Bankası A.Ş.;Büyükdere Caddesi / Mecidiyeköy;Esentepe Mahallesi Büyükdere Caddesi No: 119 / A Mecidiyeköy 34394_Şişli/İstanbul;1663;0212 337 31 00;0212 337 31 40;27.11.2000
5683;Türkiye Garanti Bankası A.Ş.;Cevahir Alışveriş Merkezi;19 Mayıs Mahallesi Büyükdere Caddesi No: 22 Cevahir Alışveriş Merkezi 1.Kat No: 32 34387_Şişli/İstanbul;1663;0212 373 14 50;0212 373 14 74 9;09.10.1990
5684;Türkiye Garanti Bankası A.Ş.;Elmadağ;Harbiye Mahallesi Cumhuriyet Caddesi No: 42 / C 34373_Şişli/İstanbul;1663;0212 315 26 50;0212 315 26 80;20.05.1974
5685;Türkiye Garanti Bankası A.Ş.;Fulya;Teşvikiye Mahallesi Hakkı Yeten Caddesi Aşçıoğlu İşhanı No: 17 / B 34349_Şişli/İstanbul;1663;0212 373 47 00;0212 373 47 27;07.12.2000
5686;Türkiye Garanti Bankası A.Ş.;Gayrettepe;Esentepe Mahallesi Villa Caddesi No: 11 / A 34394_Şişli/İstanbul;1663;0212 376 52 00;0212 376 52 40;20.05.1974
5687;Türkiye Garanti Bankası A.Ş.;Halaskargazi;19 Mayıs Mahallesi Halaskargazi Caddesi No: 218 / A 34380_Şişli/İstanbul;1663;0212 373 47 60;0212 373 47 87;08.09.1997
5688;Türkiye Garanti Bankası A.Ş.;Harbiye;Halaskargazi Mahallesi Halaskargazi Caddesi No: 4 / A 34371_Şişli/İstanbul;1663;0212 373 15 00;0212 373 15 20;14.04.1969
5689;Türkiye Garanti Bankası A.Ş.;İstanbul Kurumsal;Nisbetiye Mahallesi Aytar Caddesi Garanti Genel Müdürlüğü No: 2 Beşiktaş 34394_Şişli/İstanbul;1663;0212 371 88 00;0212 371 88 50;07.08.1995
5690;Türkiye Garanti Bankası A.Ş.;Kurtuluş;Bozkurt Mahallesi Kurtuluş Caddesi No: 17 / A 34377_Şişli/İstanbul;1663;0212 373 47 30;0212 373 47 37;11.02.1974
5691;Türkiye Garanti Bankası A.Ş.;Levent Özel Bankacılık;Esentepe Mahallesi Büyükdere Caddesi No: 191 K: 6 34381_Şişli/İstanbul;1663;0212 385 46 30;0212 325 71 56;22.10.2009
5692;Türkiye Garanti Bankası A.Ş.;Mecidiyeköy / Meydan;Fulya Mahallesi Büyükdere Caddesi No: 42-46 / B 34387_Şişli/İstanbul;1663;0212 376 51 50;0212 376 51 70;16.06.1997
5693;Türkiye Garanti Bankası A.Ş.;Mecidiyeköy Ticari;Levent Mahallesi Cömert Sokak Yapı Kredi Blokları Sitesi C Blok No:1C / 27 Beşiktaş 34394_Şişli/İstanbul;1663;0212 337 31 50;0212 337 31 70;01.07.1965
5694;Türkiye Garanti Bankası A.Ş.;Metro / Mecidiyeköy;Gülbahar Mahallesi Büyükdere Caddesi No: 93 / A 34387_Şişli/İstanbul;1663;0212 336 31 00;0212 336 31 21;22.05.2000
5695;Türkiye Garanti Bankası A.Ş.;Nişantaşı;Harbiye Mahallesi Teşvikiye Caddesi No: 61 / A 34367_Şişli/İstanbul;1663;0212 373 39 50;0212 373 39 80;01.07.1954
5696;Türkiye Garanti Bankası A.Ş.;Nişantaşı Özel Bankacılık;Harbiye Mahallesi Abdi İpekçi Caddesi No: 19 / 1A Nişantaşı - Şişli 34367_Şişli/İstanbul;1663;0212 373 49 30;0212 343 16 50;09.02.1998
5697;Türkiye Garanti Bankası A.Ş.;Okmeydanı;Fetihtepe Mahallesi Fatih Sultan Caddesi No: 19 / A 34445_Şişli/İstanbul;1663;0212 311 15 00;0212 311 15 20;18.06.2007
5698;Türkiye Garanti Bankası A.Ş.;Perpa;Halil Rıfat Paşa Mahallesi Yüzer Havuz Sokak No: 1 Perpa Ticaret Merkezi A Blok Kat: 8 No: 689 Okmeydanı 34385_Şişli/İstanbul;1663;0212 314 45 00;0212 314 45 40;30.09.2002
5699;Türkiye Garanti Bankası A.Ş.;Sıracevizler;Merkez Mahallesi Sıracevizler Caddesi No: 19 / A 34381_Şişli/İstanbul;1663;0212 373 49 60;0212 373 49 80;26.07.1973
5700;Türkiye Garanti Bankası A.Ş.;Şişli;19 Mayıs Mahallesi Halaskargazi Caddesi No: 162 / A 34380_Şişli/İstanbul;1663;0212 373 36 50;0212 373 36 80;08.08.1955
5701;Türkiye Garanti Bankası A.Ş.;Topağacı;Teşvikiye Mahallesi Nişantaşı Ihlamuryolu Sokak No:14 34365_Şişli/İstanbul;1663;0212 373 41 30;0212 373 41 50;02.11.2015
5702;Türkiye Garanti Bankası A.Ş.;Valikonağı;Teşvikiye Mahallesi Valikonağı Caddesi No: 78 / A 34365_Şişli/İstanbul;1663;0212 373 15 50;0212 373 15 80;21.08.1972
5703;Türkiye Garanti Bankası A.Ş.;İstanbul Deri Organize Sanayi;İstanbul Deri Organize Sanayi Bölgesi Kazlıçeşme Caddesi No: 8 V-1 Blok 34956_Tuzla/İstanbul;2015;0216 581 35 50;0216 581 35 70;31.10.2012
5704;Türkiye Garanti Bankası A.Ş.;Tuzla;İçmeler Mahallesi Yılmaz Sokak No: 2 / A 34947_Tuzla/İstanbul;2015;0216 585 23 50;0216 585 23 80;19.09.1994
5705;Türkiye Garanti Bankası A.Ş.;Tuzla Organize Sanayi;Aydınlı Mahallesi Mermerciler Caddesi No: 1 34953_Tuzla/İstanbul;2015;0216 581 35 00;0216 581 35 40;29.12.2005
5706;Türkiye Garanti Bankası A.Ş.;Tuzla Sahil;Cami Mahallesi İstasyon Caddesi No: 72 / A 34940_Tuzla/İstanbul;2015;0216 581 45 50;0216 447 32 17;05.02.2007
5707;Türkiye Garanti Bankası A.Ş.;Des;Des Sanayi Sitesi Sosyal Tesisler 1. Cadde A Blok No: 1 Esen ehir 34776_Ümraniye/İstanbul;1852;0216 528 32 50;0216 528 32 80;29.12.2003
5708;Türkiye Garanti Bankası A.Ş.;Dudullu;Yukarı Dudullu Mahallesi Keresteciler Sitesi A Blok No: 1 34854_Ümraniye/İstanbul;1852;0216 645 76 00;0216 645 76 30;24.09.2007
5709;Türkiye Garanti Bankası A.Ş.;Dudullu Çarşı;Necip Fazıl Mahallesi Alemdağ Caddesi No: 838 / A 34775_Ümraniye/İstanbul;1852;0216 528 53 00;0216 528 53 40;01.12.2009
5710;Türkiye Garanti Bankası A.Ş.;Ihlamurkuyu;Ihlamurkuyu Mahallesi Alemdağ Caddesi No: 257 Güngördü İş Ha ı 34771_Ümraniye/İstanbul;1852;0216 613 11 00;0216 613 11 40;08.08.2005
5711;Türkiye Garanti Bankası A.Ş.;İmes Sanayi;Esenşehir Mahallesi İmes C301 Sokak No: 5 34776_Ümraniye/İstanbul;1852;0216 528 32 00;0216 528 32 40;25.09.2000
5712;Türkiye Garanti Bankası A.Ş.;İmes Ticari;Esenşehir Mahallesi İmes C301 Sokak No: 5 34776_Ümraniye/İstanbul;1852;0216 528 02 00;0216 528 02 20;26.10.2015
5713;Türkiye Garanti Bankası A.Ş.;Küçüksu Caddesi / Ümraniye;İnkılap Mahallesi Küçüksu Caddesi No: 105 / B 34768_Ümraniye/İstanbul;1852;0216 636 11 00;0216 636 11 20;21.01.2013
5714;Türkiye Garanti Bankası A.Ş.;Santral / Ümraniye;Atatürk Mahallesi Alemdağ Caddesi No: 16 / B 34764_Ümraniye/İstanbul;1852;0216 524 35 50;0216 52 35 80;15.02.2001
5715;Türkiye Garanti Bankası A.Ş.;Sarıgazi;İnönü Mahallesi Ankara Caddesi No: 23 Sarıgazi 34785_Ümraniye/İstanbul;1852;0216 625 21 00;0216 625 21 40;07.02.2001
5716;Türkiye Garanti Bankası A.Ş.;Şerifali;Mehmet Akif Mahallesi Tavukçuyolu Caddesi No:126 / B 34775_Ümraniye/İstanbul;1852;0216 645 35 00;0216 645 35 20;20.12.2010
5717;Türkiye Garanti Bankası A.Ş.;Ümraniye;Atatürk Mahallesi Alemdağ Caddesi No: 95 / A 34764_Ümraniye/İstanbul;1852;0216 522 67 00;0216 552 67 40;01.07.1968
5718;Türkiye Garanti Bankası A.Ş.;Ümraniye Çarşı;Atatürk Mahallesi Sütçü İmam Caddesi No: 121 34764_Ümraniye/İstanbul;1852;0216 522 15 00;0216 522 15 20;22.08.2011
5719;Türkiye Garanti Bankası A.Ş.;Ümraniye Sanayi;Alemdağ Caddesi No: 352 34760_Ümraniye/İstanbul;1852;0216 522 67 50;0216 328 34 51;27.01.2003
5720;Türkiye Garanti Bankası A.Ş.;Ahmediye / Üsküdar;Gülfem Hatun Mahallesi Hakimiyeti Milliye Caddesi No: 52 Ahm diye 34672_Üsküdar/İstanbul;1708;0216 531 38 00;0216 531 38 28;06.01.1998
5721;Türkiye Garanti Bankası A.Ş.;Altunizade Ticari;Altunizade Mahallesi Kısıklı Caddesi No: 4 / 2 34662_Üsküdar/İstanbul;1708;0216 554 17 00;0216 554 17 40;16.06.1992
5722;Türkiye Garanti Bankası A.Ş.;Bağlarbaşı;Altunizade Mahallesi Kısıklı Caddesi No: 5 / A 34662_Üsküdar/İstanbul;1708;0216 559 12 00;0216 559 12 40;06.11.2000
5723;Türkiye Garanti Bankası A.Ş.;Çengelköy;Kuleli Mahallesi Çengelköy Caddesi No: 11 34680_Üsküdar/İstanbul;1708;0216 558 12 00;0216 558 12 12;07.08.2006
5724;Türkiye Garanti Bankası A.Ş.;Libadiye;Cumhuriyet Mahallesi Libadiye Caddesi No: 65 / A - B 34696_Üsküdar/İstanbul;1708;0216 524 35 00;0216 524 35 40;06.12.2007
5725;Türkiye Garanti Bankası A.Ş.;Natoyolu / İstanbul;Bahçelievler Mahallesi Goncalar Sokak No: 1 / A 34692_Üsküdar/İstanbul;1708;0216 516 10 00;0216 516 10 01;19.04.2004
5726;Türkiye Garanti Bankası A.Ş.;Üsküdar;Ahmediye Mahallesi Halk Caddesi No: 1 / 1 34672_Üsküdar/İstanbul;1708;0216 531 36 00;0216 343 09 02;03.12.1956
5727;Türkiye Garanti Bankası A.Ş.;Yukarı Acıbadem;Acıbadem Mahallesi Acıbadem Caddesi No: 178 / A 34660_Üsküdar/İstanbul;1708;0216 544 02 00;0216 544 02 20;10.08.2015
5728;Türkiye Garanti Bankası A.Ş.;Cevizlibağ;Maltepe Mahallesi Yedikule Çırpıcı Yol Sokak 8. Blok No: 2 / D 34025_Zeytinburnu/İstanbul;1739;0212 483 10 51;0212 483 23 38;22.08.2005
5729;Türkiye Garanti Bankası A.Ş.;Davutpaşa;Maltepe Mahallesi Davutpaşa Caddesi No: 81 / 140-141 Topkapı 34010_Zeytinburnu/İstanbul;1739;0212 443 14 50;0212 544 20 64;03.08.2005
5730;Türkiye Garanti Bankası A.Ş.;Demirciler Sitesi;Seyitnizam Mahallesi Demirciler Sitesi 2.Sokak No: 78 / 80 34016_Zeytinburnu/İstanbul;1739;0212 414 29 50;0212 414 29 80;19.03.1990
5731;Türkiye Garanti Bankası A.Ş.;Telsiz Mahallesi;Seyitnizam Mahallesi Yunus Emre Caddesi No: 19 / C 34015_Zeytinburnu/İstanbul;1739;0212 414 62 70;0212 414 62 90;06.02.2012
5732;Türkiye Garanti Bankası A.Ş.;Topkapı Sanayi;Maltepe Mahallesi Davutpaşa Caddesi No: 141 34020_Zeytinburnu/İstanbul;1739;0212 484 26 50;0212 484 26 80;15.09.1981
5733;Türkiye Garanti Bankası A.Ş.;Topkapı Ticari;Maltepe Mahallesi Yedikule Çırpıcı Yol Sokak 9. Blok No: 2 / 41 - 46 Kat: 8 34010_Zeytinburnu/İstanbul;1739;0212 467 02 20;0212 467 02 40;24.12.2018
5734;Türkiye Garanti Bankası A.Ş.;Zeytinburnu;Yenidoğan Mahallesi 58 Bulvar Caddesi No: 131 34025_Zeytinburnu/İstanbul;1739;0212 414 16 00;0212 558 33 78;01.11.1965
5735;Türkiye Garanti Bankası A.Ş.;Zeytinburnu Meydan;Veliefendi Mahallesi Semiha Şakir Caddesi No: 31-33 / A 34025_Zeytinburnu/İstanbul;1739;0212 414 63 00;0212 547 33 20;18.09.2000
5736;Türkiye Garanti Bankası A.Ş.;Aliağa;İstiklal Caddesi No: 64 / A 35800_Aliağa/İzmir;1128;0232 610 10 50;0232 610 10 70;02.08.2004
5737;Türkiye Garanti Bankası A.Ş.;Balçova;Ata Caddesi No: 2-2 / A 35330_Balçova/İzmir;2006;0232 455 33 70;0232 455 33 90;10.07.2006
5738;Türkiye Garanti Bankası A.Ş.;Güney Deniz Saha Komutanlığı Bağlı;Güney Deniz Saha Komutanlığı 35340_Balçova/İzmir;2006;0232 239 56 59;0232 239 65 08;06.05.2013
