customerID;isControl;isBusiness;creditLimit;tenure;comparisonPA;target;reward;optIn;observationPA
6089;0;0;4000;108;900;1400;80;0;1200
6126;0;0;2000;96;900;1400;80;0;1200
4138;0;0;4000;106;900;1400;80;0;1200
2402;0;0;3000;13;900;1400;80;0;1170
10108;0;0;4000;81;900;1400;80;0;1050
2043;0;0;2000;42;900;1400;80;0;1025
4113;0;0;4000;28;900;1400;80;0;1000
5574;0;0;3000;60;900;1250;60;0;1000
994;1;0;2000;86;900;1400;80;0;1000
8526;0;0;6000;50;900;1400;80;0;950
2876;0;0;3000;48;900;1400;80;0;900
8567;0;0;3000;86;900;1400;80;0;900
5890;0;0;5000;101;900;1400;80;0;900
10760;0;0;3000;86;900;1400;80;0;782
7358;0;0;4000;113;900;1400;80;0;750
7591;0;0;6000;67;900;1400;80;0;700
7677;0;0;4000;98;900;1400;80;0;700
8521;0;0;7000;94;900;1400;80;0;700
10447;0;0;4000;56;900;1400;80;0;650
10214;0;0;3000;15;900;1400;80;0;650
6482;0;0;6000;64;900;1400;80;0;600
4945;0;0;4000;24;900;1400;80;0;600
8466;0;0;7000;17;900;1400;80;0;600
6524;0;0;4000;24;900;1400;80;0;600
5411;0;0;5000;36;900;1400;80;0;600
10184;0;0;5000;69;900;1400;80;0;550
10493;0;0;5000;91;900;1400;80;0;475
10631;0;0;5000;33;900;1250;60;0;900
8713;0;0;7000;58;900;1250;60;0;800
8402;0;0;4000;88;900;1250;60;0;600
2468;0;0;6000;66;900;1250;60;0;600
8305;0;0;2000;10;900;1250;60;0;600
4340;0;0;6000;30;900;1250;60;0;500
6215;0;0;2000;53;900;1250;60;0;500
82;1;0;6000;29;900;1400;80;0;900
687;1;0;2000;71;900;1400;80;0;800
689;1;0;5000;4;900;1400;80;0;800
1109;1;0;6000;107;900;1400;80;0;700
1376;1;0;4000;113;900;1400;80;0;650
861;1;0;4000;97;900;1400;80;0;600
835;1;0;5000;112;900;1400;80;0;550
1137;1;0;2000;82;900;1400;80;0;550
265;1;0;5000;114;900;1400;80;0;500
1247;1;0;2000;60;900;1400;80;0;500
1316;1;0;2000;78;900;1250;60;0;800
1728;1;0;3000;86;900;1250;60;0;800
4338;0;1;3000;77;900;1400;80;0;700
393;1;1;3000;112;900;1400;80;0;625
2033;0;0;5000;30;900;1400;80;0;400
6039;0;0;2000;31;900;1400;80;0;400
6229;0;0;4000;33;900;1400;80;0;250
8384;0;0;6000;31;900;1400;80;0;200
1714;1;0;2000;91;899;1400;80;0;1643
1136;1;0;5000;103;898;1400;80;0;754
1472;1;0;3000;97;898;1400;80;0;536
1066;1;0;7000;16;897;1400;80;0;607
10138;0;0;2000;23;896.71;1400;80;0;1192.33
6784;0;0;21000;108;896.57;1400;80;1;6131.95
11749;0;0;19000;6;895.54;1400;80;1;4659.2
4780;0;0;6000;87;895.38;1400;80;0;450.8
6158;0;0;5000;26;895;1400;80;0;458
10322;0;0;2000;94;894;1400;80;0;679
8692;0;0;6000;15;894;1400;80;0;546
11710;0;0;4000;110;893;1400;80;0;1314
3158;0;0;4000;6;890;1400;80;1;2040
10547;0;1;5000;105;890;1400;80;1;2220
6688;0;0;7000;98;890;1400;80;0;850
1315;1;0;3000;99;890;1400;80;0;590
305;1;0;4000;37;890;1400;80;0;490
6244;0;1;3000;9;890;1400;80;0;500
5218;0;1;3000;100;889.43;1400;80;0;569.82
8132;0;0;3000;60;889.42;1400;80;1;1214.09
7494;0;0;4000;64;889.37;1400;80;1;2099.29
8189;0;0;5000;70;889.37;1400;80;0;523.97
11347;0;0;4000;111;888.89;1400;80;1;3017.69
10454;0;0;4000;51;888.87;1400;80;0;1177.49
11770;0;0;5000;66;888.73;1400;75;1;1720.11
11957;0;0;6000;110;888.39;1400;80;0;693.97
3671;0;0;3000;108;888.03;1400;80;0;1003.42
9061;0;0;15000;5;887.02;1400;80;1;3748.96
853;1;0;2000;7;886.92;1400;80;0;1169.55
2835;0;0;12000;85;886.84;1400;80;1;2855.3
3632;0;0;7000;81;886.74;1400;80;0;921.94
4638;0;0;5000;114;886.65;1400;80;0;1393.96
10476;0;0;5000;31;886.31;1400;80;0;638.4
392;1;0;5000;3;886.15;1400;80;0;473.77
8651;0;0;2000;99;885.89;1400;80;0;284.99
956;1;0;6000;96;885.51;1400;80;0;658.5
9728;0;0;4000;10;885;1400;80;0;889
2151;0;0;6000;90;885;1400;80;0;684
2181;0;0;5000;57;885;1400;80;0;529
7439;0;0;2000;54;885;1400;80;0;421
1678;1;0;4000;8;883.45;1400;80;0;1740.56
7857;0;0;12000;3;883.26;1400;80;1;4090.75
449;1;0;6000;39;883;1400;80;0;631
9148;0;0;12000;3;882.89;1400;80;1;2783.08
54;1;0;4000;94;882;1400;80;0;887
839;1;0;3000;19;882;1400;80;0;542
285;1;1;3000;18;882;1400;80;0;950
11890;0;0;3000;79;881.88;1400;80;0;693.18
10106;0;0;4000;38;881.67;1400;80;0;1033.37
8360;0;0;4000;107;881.43;1400;80;0;1239.88
2163;0;0;3000;5;881.33;1400;80;0;1177.03
5304;0;0;2000;16;881.15;1400;80;0;752.92
9481;0;0;10000;96;881.04;1400;80;1;2309.9
8984;0;1;3000;100;880.99;1400;80;0;471.6
1203;1;0;6000;99;880;1400;80;0;560
1454;1;0;2000;8;880;1400;80;0;550
5487;0;1;3000;73;880;1400;80;0;770
6495;0;0;3000;95;880;1400;80;0;150
2114;0;0;3000;97;879.77;1400;80;0;1036.79
3297;0;0;2000;75;879.58;1400;80;0;456.41
8470;0;0;3000;98;879.53;1400;80;0;1323.32
6173;0;0;7000;104;879.13;1400;80;0;595.03
10764;0;0;6000;117;878.54;1400;80;0;770.68
6870;0;0;3000;53;878.52;1400;80;0;788.26
8351;0;0;8000;3;878;1400;80;1;2327
9464;0;0;8000;4;878;1400;80;1;3439
7687;0;0;6000;69;878;1400;80;0;833
4014;0;0;5000;116;878;1400;80;0;396
5647;0;1;8000;5;876.13;1400;80;1;5659.3
6483;0;0;3000;91;875.22;1400;80;0;1355.81
8448;0;0;6000;49;875.19;1400;80;0;524.97
1171;1;0;8000;48;875;1400;80;0;3250
1442;1;1;20000;85;875;1400;80;0;7800
3785;0;0;6000;44;875;1400;80;1;2025
6387;0;0;7000;89;875;1400;75;1;2000
4193;0;0;4000;44;875;1400;80;0;1150
9123;0;0;6000;39;875;1400;80;0;825
10942;0;0;3000;16;875;1400;80;0;800
11436;0;0;2000;112;875;1400;80;0;731.25
6349;0;0;7000;12;875;1400;80;0;550
3296;0;0;4000;91;874.89;1400;80;0;792.19
10605;0;0;4000;5;874.37;1400;80;1;2230.75
11695;0;1;55000;4;873.35;1400;80;1;20000
11381;0;1;3000;3;872.86;1400;80;0;377.99
2200;0;0;5000;14;872.74;1400;80;0;653.6
10984;0;0;7000;66;872.74;1400;80;0;493.97
3064;0;0;6000;56;872.36;1400;80;0;837.65
11333;0;0;13000;5;872;1400;80;1;4355
6617;0;0;13000;88;872;1400;80;1;6104
5104;0;0;10000;104;872;1400;80;1;3214
7446;0;1;5000;4;870;1400;80;1;2270
3116;0;0;4000;23;870;1400;80;0;1310
2179;0;0;4000;100;867.77;1250;60;0;444.52
4667;0;0;2000;3;867.65;1250;60;0;380.65
10130;0;0;2000;35;867.55;1250;60;0;1218.93
4073;0;0;4000;89;867.41;1250;60;0;1113.4
1086;1;0;7000;84;866.8;1250;60;0;766.7
3004;0;1;3000;62;866;1250;60;0;760
10390;0;1;3000;15;866;1250;60;0;620
1364;1;0;2000;104;865.64;1250;60;0;579.33
4983;0;0;5000;5;865;1250;60;0;911
10613;0;0;5000;95;865;1250;60;0;801
86;1;0;4000;12;864.69;1250;60;0;908.85
355;1;0;3000;61;864;1250;60;0;691
273;1;0;3000;70;863.97;1250;60;0;662.85
81;1;0;4000;115;863;1250;60;0;859
6147;0;0;2000;52;860.94;1250;60;0;1071.12
10141;0;0;4000;82;860.81;1250;60;0;1193.04
9669;0;0;2000;90;860.34;1250;60;0;802.41
9236;0;0;4000;100;860.16;1250;60;0;866.45
5196;0;0;25000;5;860;1250;60;1;6490
11788;0;0;8000;75;860;1250;60;0;2720
9754;0;0;5000;66;860;1250;60;1;1790
3669;0;0;3000;93;860;1250;60;1;1580
10377;0;0;3000;102;860;1250;60;0;650
1677;1;0;6000;60;860;1250;60;0;745
904;1;0;4000;94;860;1250;60;0;670
987;1;0;7000;14;860;1250;60;0;580
4542;0;0;2000;92;859;1250;60;0;1614
8101;0;0;2000;101;859;1250;60;0;1056
1568;1;0;5000;5;859;1250;60;0;748
10236;0;0;4000;9;858;1250;60;0;183
2476;0;0;2000;71;856.02;1250;60;0;610.66
8349;0;0;3000;53;855.53;1250;60;0;621.82
2355;0;0;3000;49;855.4;1250;60;0;1231.57
2793;0;0;7000;93;855.38;1250;60;0;2574.1
10938;0;0;3000;34;855;1250;60;1;2026
7908;0;0;4000;119;855;1250;60;0;1787
4191;0;0;7000;114;855;1250;60;0;438
5419;0;1;3000;17;855;1250;60;0;855
6088;0;1;3000;8;852.51;1250;60;0;1033.19
6496;0;0;4000;33;852.23;1250;60;0;496.97
8002;0;0;3000;17;852.12;1250;60;0;391.25
5247;0;0;6000;68;852;1250;60;0;615
2269;0;0;6000;5;852;1250;60;0;552
2987;0;0;3000;55;851.91;1250;60;0;510.67
5008;0;0;7000;4;851;1250;60;1;2301
6624;0;0;8000;55;851;1250;60;0;2422
11772;0;0;8000;4;850;1250;60;1;4300
8879;0;0;10000;4;850;1250;60;1;2400
2489;0;0;11000;5;850;1250;60;1;2500
6865;0;0;5000;6;850;1250;60;1;3950
10187;0;0;7000;6;850;1250;60;1;2225
8580;0;0;4000;113;850;1250;60;0;2625
4202;0;0;9000;71;850;1250;60;0;2750
5896;0;0;19000;35;850;1250;60;1;8600
9476;0;0;9000;66;850;1250;60;1;2200
9903;0;0;6000;71;850;1250;60;0;1850
7105;0;0;3000;73;850;1400;75;1;1700
2824;0;0;3000;117;850;1250;60;1;1510
5707;0;0;6000;81;850;1250;60;0;1850
1790;1;0;6000;4;850;1250;60;0;1800
2690;0;0;3000;117;850;1250;60;0;1325
3101;0;0;3000;43;850;1250;60;1;725
2191;0;0;4000;74;850;1250;60;0;1150
9639;0;0;3000;16;850;1250;60;0;950
4175;0;0;5000;87;850;1400;80;0;500
5179;0;0;4000;77;850;1250;60;0;800
7085;0;0;2000;71;850;1250;60;0;770
5271;0;0;5000;68;850;1250;60;0;750
3216;0;0;3000;101;850;1250;60;0;750
8283;0;0;6000;116;850;1250;60;0;720
8996;0;0;2000;89;850;1250;60;0;700
7025;0;0;3000;62;850;1250;60;0;700
5368;0;0;4000;85;850;1250;60;0;675
4447;0;0;7000;105;850;1250;60;0;650
4321;0;0;7000;50;850;1250;60;0;580
8496;0;0;6000;45;850;1250;60;0;550
10414;0;0;6000;103;850;1250;60;0;525
4245;0;0;5000;75;850;1250;60;0;500
8316;0;0;6000;41;850;1250;60;0;500
10859;0;0;3000;36;850;1250;60;0;450
3242;0;0;6000;64;850;1250;60;0;450
3263;0;0;6000;15;850;1250;60;0;450
244;1;0;7000;48;850;1400;80;0;450
1795;1;0;2000;5;850;1250;60;0;850
940;1;0;5000;92;850;1250;60;0;575
414;1;0;4000;5;850;1250;60;0;475
1221;1;1;3000;80;850;1400;80;0;550
9164;0;0;3000;34;850;1250;60;0;325
5805;0;0;3000;115;850;1250;60;0;300
1455;1;0;3000;11;850;1250;60;0;350
306;1;0;2000;25;850;1250;60;0;150
11359;0;0;5000;76;848.01;1250;60;0;815.68
10220;0;0;6000;73;847.93;1250;60;0;537.36
2155;0;0;2000;46;847.93;1250;60;0;482.48
2956;0;0;6000;10;847.64;1250;60;1;2037.23
7968;0;0;26000;4;847;1250;60;1;14301
3635;0;0;15000;91;847;1250;60;1;7360
10924;0;0;8000;14;847;1250;60;1;2282
11463;0;0;2000;104;846;1250;60;0;1339
269;1;0;3000;92;845.67;1250;60;0;510.91
9667;0;0;14000;72;843.39;1250;60;1;3479.23
338;1;0;4000;97;842.73;1250;60;0;634.97
10154;0;1;3000;44;842.72;1250;60;0;535.07
3229;0;0;9000;74;842.61;1250;60;1;3302.55
6452;0;0;4000;115;842.3;1250;60;0;659.21
4648;0;0;10000;40;842;1250;60;1;2199
2780;0;0;9000;54;842;1250;60;0;2905
5490;0;0;5000;86;842;1250;60;1;1978
1725;1;0;2000;114;841.72;1250;60;0;681.05
7260;0;0;2000;51;841;1250;60;0;247
277;1;0;3000;3;840.71;1250;60;0;549.54
7071;0;0;7000;85;840;1250;60;0;610
7466;0;0;6000;7;840;1250;60;0;580
6859;0;0;3000;87;840;1250;60;0;460
8249;0;0;5000;111;840;1250;60;0;430
1792;1;0;2000;64;840;1250;60;0;680
1809;1;0;4000;42;840;1250;60;0;620
1285;1;0;12000;110;839;1250;60;0;7671
1620;1;0;8000;107;839;1250;60;0;3392
8188;0;1;3000;76;838.57;1250;60;0;364.28
2890;0;0;8000;65;838.55;1250;60;0;2437.77
3019;0;1;2000;81;838.18;1250;60;0;1478.98
10798;0;0;10000;34;838;1250;60;1;3378
11583;0;0;12000;108;837.91;1250;60;0;2723.67
3324;0;0;3000;85;837;1250;60;0;998
6985;0;0;2000;103;837;1250;60;0;710
8178;0;0;7000;64;837;1250;60;0;485
439;1;0;5000;100;837;1250;60;0;503
188;1;0;5000;102;836;1250;60;0;574
8474;0;0;7000;28;834.86;1250;60;1;2061.58
4789;0;0;5000;96;834.81;1250;60;1;1641.95
6153;0;0;3000;9;834.72;1250;60;0;441.09
9033;0;0;10000;89;834.15;1250;60;1;5964.5
8617;0;0;7000;73;833;1250;60;0;1554
10970;0;0;6000;35;833;1250;60;0;750
8694;0;0;2000;102;833;1250;60;0;739
10723;0;0;7000;21;833;1250;60;0;602
8625;0;0;3000;8;830.08;1250;60;0;524.08
7082;0;0;5000;13;830;1250;60;1;720
10072;0;0;3000;97;830;1250;60;0;1090
10834;0;0;3000;24;830;1250;60;0;710
6813;0;0;4000;62;830;1250;60;0;440
6534;0;0;8000;23;829.6;1250;60;1;2189.16
11071;0;0;4000;103;829.46;1250;60;0;374.63
3990;0;0;5000;54;829.25;1250;60;1;1927.28
8705;0;0;19000;4;828;1250;60;1;4695
10410;0;0;6000;11;828;1250;60;1;2315
4088;0;0;3000;111;828;1250;60;0;1203
11441;0;0;4000;27;828;1250;60;0;319
6364;0;0;6000;45;825;1250;60;1;1950
10917;0;0;2000;53;825;1250;50;1;1250
1599;1;0;6000;93;825;1250;60;0;1600
11865;0;0;3000;33;825;1250;60;1;775
2755;0;0;6000;115;825;1250;60;0;850
3544;0;0;6000;83;825;1250;60;0;775
7146;0;0;2000;15;825;1250;60;0;750
4418;0;0;4000;36;825;1250;60;0;700
2964;0;0;5000;26;825;1250;60;0;650
4830;0;0;5000;106;825;1250;60;0;550
4354;0;0;4000;61;825;1250;60;0;425
6167;0;0;6000;95;825;1250;60;0;425
598;1;0;4000;107;825;1250;60;0;675
286;1;0;4000;69;825;1250;60;0;625
1404;1;0;3000;82;825;1250;60;0;500
9344;0;0;5000;98;825;1250;60;0;350
1314;1;0;3000;55;823.82;1250;60;0;744.27
11837;0;0;7000;42;823.6;1250;60;0;1786.24
1015;1;1;3000;26;823.54;1250;60;0;573.11
10160;0;1;3000;88;823.29;1250;60;0;499.42
486;1;0;5000;50;823.18;1250;60;0;437.01
11650;0;0;2000;90;823.03;1250;60;0;82.32
6610;0;0;3000;55;822.24;1250;60;0;1606.05
8953;0;1;5000;86;822;1250;60;1;3734
9163;0;0;10000;101;822;1250;60;1;2343
8499;0;0;5000;69;822;1250;60;1;2286
7226;0;0;7000;117;822;1250;60;0;810
796;1;1;3000;106;821.58;1250;60;0;605.28
750;1;0;2000;49;821;1250;60;0;1118
984;1;0;2000;26;821;1250;60;0;474
2136;0;0;2000;29;820;1250;60;0;1040
11501;0;0;7000;31;820;1250;60;0;930
93;1;0;5000;97;820;1250;60;0;910
10478;0;0;2000;29;820;1250;60;0;570
8859;0;0;5000;16;820;1250;60;0;460
209;1;0;6000;112;820;1250;60;0;560
1278;1;1;3000;33;820;1250;60;0;835
6339;0;0;3000;86;819.68;1250;60;1;1354.44
5453;0;0;3000;15;819.5;1250;60;0;994.24
654;1;0;5000;54;819;1250;60;0;583
10228;0;0;2000;68;818.97;1250;60;0;1152.27
11605;0;0;5000;84;818.86;1250;60;1;1956.75
7995;0;0;55000;4;818;1250;60;1;15422
3791;0;0;17000;70;818;1250;60;1;7820
6845;0;0;8000;27;818;1250;60;0;2569
2849;0;0;4000;22;818;1250;60;1;1410
5433;0;0;3000;26;816.36;1250;60;0;831.21
4145;0;0;3000;25;816.28;1250;60;0;1163.87
6562;0;0;6000;71;816.26;1250;60;0;2741.06
7014;0;0;6000;105;816;1250;60;0;2505
3197;0;0;6000;87;815.96;1250;60;0;233.63
5770;0;0;3000;39;815;1250;60;0;1738
5778;0;0;7000;74;814;1250;60;0;1803
10516;0;0;4000;99;814;1250;60;0;333
4896;0;1;3000;60;812.01;1250;50;0;769.01
11310;0;0;2000;89;811.96;1250;50;0;696.62
7729;0;0;4000;83;811.71;1250;50;0;802.86
3480;0;1;5000;98;811.48;1250;50;1;2611.95
3128;0;0;17000;87;811;1250;50;1;5511
4186;0;0;4000;46;811;1250;50;0;486
4460;0;0;7000;106;810;1250;50;1;1980
11288;0;0;2000;115;810;1250;50;1;1340
6163;0;0;4000;72;810;1250;50;0;1170
11530;0;0;3000;109;810;1250;50;0;1000
2617;0;0;3000;35;810;1250;60;0;870
8447;0;0;7000;114;810;1250;50;0;660
4512;0;1;3000;62;810;1250;60;0;750
5372;0;0;9000;67;809;1250;50;1;2403
1188;1;0;2000;24;807.6;1250;50;0;735.99
826;1;0;3000;110;807.47;1250;50;0;573.18
4246;0;1;3000;5;807.11;1250;50;0;510.28
9271;0;1;3000;67;806.85;1250;50;0;694.92
10134;0;0;4000;19;806;1250;50;0;1143
8286;0;0;3000;23;806;1250;50;0;702
2615;0;0;7000;116;806;1250;50;0;585
4169;0;0;4000;44;806;1250;50;0;556
10257;0;0;7000;31;805.94;1250;50;0;415.79
5745;0;0;2000;104;805.85;1250;50;0;1231.29
4975;0;0;7000;10;804.08;1250;50;0;933.42
7053;0;0;4000;57;804.06;1250;50;0;553.36
5034;0;0;4000;104;802.87;1250;50;0;460.96
727;1;0;7000;113;802.85;1250;50;0;585.79
7332;0;0;4000;24;801.16;1250;50;0;343.17
11224;0;1;5000;3;801;1250;50;1;2128
5214;0;0;4000;43;801;1250;50;0;991
3134;0;0;4000;5;801;1250;50;0;620
7787;0;1;3000;7;801;1250;50;0;294
6971;0;0;14000;3;800;1000;40;1;4800
8236;0;0;10000;3;800;1000;40;1;2200
11874;0;0;20000;4;800;1250;50;1;6650
10457;0;0;9000;4;800;1000;40;1;2350
3948;0;0;6000;4;800;1000;40;1;2100
11421;0;0;6000;5;800;1000;40;1;2600
10394;0;0;6000;5;800;1000;40;1;2475
10816;0;0;4000;5;800;1000;40;1;2100
2882;0;0;9000;6;800;1250;50;1;4900
10255;0;0;10000;6;800;1000;40;1;2500
10252;0;0;6000;6;800;1000;40;1;2350
9071;0;0;8000;61;800;1250;60;0;2500
9675;0;0;5000;12;800;1250;60;0;2600
11599;0;0;26000;102;800;1250;60;1;7600
5365;0;0;15000;41;800;1250;50;1;3875
6706;0;0;12000;54;800;1250;60;1;3500
11401;0;0;13000;55;800;1000;40;0;4250
4985;0;0;8000;52;800;1000;40;0;3100
1948;1;0;5000;18;800;1250;50;0;3100
9634;0;0;9000;57;800;1000;40;0;2975
1919;1;0;11000;54;800;1000;40;0;2900
5533;0;0;6000;34;800;1250;50;1;1800
3704;0;0;4000;117;800;1250;50;1;1800
11658;0;0;5000;75;800;1000;40;1;1590
9181;0;0;5000;26;800;1000;40;1;1500
7000;0;0;3000;36;800;1000;40;1;1450
7379;0;1;5000;92;800;1000;40;1;1700
2903;0;0;2000;38;800;1250;50;1;1350
4573;0;1;5000;27;800;1250;50;1;1600
3699;0;0;4000;37;800;1000;40;1;1250
10119;0;0;3000;40;800;1000;40;1;1200
6642;0;0;6000;104;800;1250;60;0;1500
9336;0;0;5000;32;800;1250;60;0;1500
8089;0;0;3000;68;800;1250;60;0;1200
1057;1;0;4000;98;800;1000;40;0;1200
10059;0;0;3000;13;800;1000;40;1;1100
10099;0;0;3000;103;800;1000;40;1;1050
8066;0;0;3000;13;800;1250;60;0;1100
8067;0;0;4000;44;800;1250;60;0;1100
4111;0;0;4000;43;800;1250;60;0;1050
4546;0;0;3000;89;800;1000;40;1;1000
2115;0;0;2000;78;800;1250;60;0;1050
2119;0;0;3000;40;800;1250;50;0;1050
3031;0;0;2000;15;800;1250;50;0;1000
9346;0;0;3000;21;800;1250;60;0;900
5649;0;0;7000;57;800;1000;40;0;900
5687;0;0;5000;29;800;1000;40;0;900
8748;0;0;6000;109;800;1000;40;0;900
122;1;0;2000;24;800;1250;60;0;900
145;1;0;6000;66;800;1250;60;0;900
150;1;0;6000;97;800;1000;40;0;900
7774;0;0;4000;28;800;1250;60;0;700
2197;0;0;4000;116;800;1250;60;0;600
6211;0;0;6000;66;800;1250;60;0;550
9090;0;0;6000;94;800;1250;60;0;500
6380;0;0;3000;13;800;1250;60;0;500
2398;0;0;6000;113;800;1250;60;0;500
6181;0;0;6000;113;800;1250;60;0;450
10009;0;0;6000;91;800;1250;60;0;400
6001;0;0;6000;8;800;1250;60;0;400
6003;0;0;3000;55;800;1250;60;0;400
7008;0;0;5000;48;800;1250;50;0;800
4800;0;0;3000;3;800;1250;50;0;575
4314;0;0;4000;95;800;1250;50;0;500
10314;0;0;2000;34;800;1250;50;0;500
5017;0;0;4000;107;800;1000;40;0;800
10491;0;0;2000;98;800;1000;40;0;700
9294;0;0;5000;98;800;1000;40;0;660
6305;0;0;4000;77;800;1000;40;0;650
9345;0;0;2000;53;800;1000;40;0;600
8216;0;0;6000;103;800;1000;40;0;600
4195;0;0;5000;105;800;1000;40;0;550
2154;0;0;6000;85;800;1000;40;0;550
10902;0;0;7000;31;800;1000;40;0;550
6180;0;0;2000;14;800;1000;40;0;500
10221;0;0;6000;7;800;1000;40;0;500
2839;0;0;5000;69;800;1000;40;0;500
10198;0;0;7000;92;800;1000;40;0;500
2222;0;0;7000;59;800;1000;40;0;500
10498;0;0;6000;111;800;1000;40;0;500
6833;0;0;3000;57;800;1000;40;0;500
9297;0;0;5000;45;800;1000;40;0;450
8354;0;0;6000;108;800;1000;40;0;425
8035;0;0;3000;12;800;1000;40;0;400
2004;0;0;6000;105;800;1000;40;0;400
1484;1;0;2000;77;800;1250;60;0;600
533;1;0;5000;47;800;1250;60;0;600
1034;1;0;3000;68;800;1250;60;0;500
1371;1;0;4000;95;800;1250;50;0;800
545;1;0;4000;81;800;1250;50;0;700
540;1;0;4000;36;800;1000;40;0;600
595;1;0;3000;104;800;1000;40;0;600
671;1;0;3000;10;800;1000;40;0;550
859;1;0;6000;34;800;1000;40;0;525
3603;0;1;3000;91;800;1000;40;1;700
912;1;0;6000;74;800;1000;40;0;525
3133;0;1;3000;119;800;1000;40;0;900
11239;0;1;3000;46;800;1250;60;0;700
2413;0;1;3000;95;800;1000;40;0;700
5341;0;0;4000;89;800;1250;60;0;200
274;1;0;3000;67;798.23;1000;40;0;477.01
9833;0;1;14000;6;797.03;1000;40;1;6357.6
4324;0;0;3000;10;796.2;1000;40;0;294.52
7078;0;0;3000;13;796;1000;40;1;1350
4198;0;0;6000;70;796;1000;40;0;629
1211;1;0;4000;24;796;1000;40;0;572
304;1;0;5000;115;796;1000;40;0;424
8342;0;0;2000;82;795.96;1000;40;0;501.04
3988;0;0;23000;3;795.94;1000;40;1;11784.3
6854;0;1;8000;5;795;1000;40;1;4573
642;1;0;3000;81;795;1000;40;0;834
6200;0;0;5000;40;795;1000;40;0;445
1132;1;0;5000;45;794;1000;40;0;591
8145;0;1;3000;38;793.43;1000;40;1;1160.09
8154;0;0;3000;108;793.29;1000;40;0;568.64
8761;0;0;2000;43;793.21;1000;40;1;1671.08
9041;0;0;3000;57;793;1000;40;1;1460
3659;0;0;7000;67;792.71;1000;40;1;1786.88
9560;0;0;4000;99;792;1000;40;1;1793
2318;0;0;6000;6;791;1000;40;1;1995
7463;0;0;6000;96;791;1000;40;0;932
11963;0;0;28000;29;790.18;1000;40;1;14438
5882;0;0;7000;64;790;1000;40;1;1780
6965;0;0;5000;32;790;1000;40;0;760
4962;0;0;7000;27;790;1000;40;0;660
3121;0;0;5000;47;790;1000;40;0;440
10006;0;0;6000;13;790;1000;40;0;410
624;1;0;5000;95;790;1000;40;0;760
733;1;0;6000;53;790;1000;40;0;590
8201;0;0;2000;94;790;1000;40;0;80
3272;0;0;4000;13;789.98;1000;40;1;1278.18
7335;0;0;2000;42;789.44;1000;40;1;1538.21
2195;0;0;7000;116;789.24;1000;40;0;577.32
10178;0;0;2000;5;789;1000;40;1;479
4479;0;0;5000;28;788;1000;40;0;508
5417;0;0;5000;70;788;1000;40;0;200
2753;0;0;4000;75;788;1000;40;0;140
4172;0;0;5000;42;785.84;1000;40;0;471.65
2066;0;0;3000;14;785.79;1000;40;1;1133.82
4750;0;0;4000;34;785.61;1000;40;0;703.16
10344;0;0;5000;37;785.34;1000;40;0;475.64
9099;0;1;4000;107;785;1000;40;1;2435
5265;0;1;5000;100;785;1000;40;1;2226
9471;0;0;5000;97;785;1000;40;1;1368
2023;0;0;2000;111;785;1000;40;1;1020
6192;0;0;6000;81;783.48;1000;40;1;336.3
2704;0;0;5000;81;783.22;1000;40;0;584.58
11496;0;0;6000;108;782.92;1000;40;1;1491.41
8247;0;1;3000;75;782.56;1000;40;0;662.23
10078;0;0;2000;37;782;1000;40;1;1089
8749;0;0;3000;39;782;1000;40;0;346
3118;0;0;3000;84;781;1000;40;1;1289
2611;0;0;9000;101;780;1000;40;1;2880
10260;0;0;10000;40;780;1000;40;0;3550
3188;0;0;4000;32;780;1000;40;1;1500
6849;0;0;4000;78;780;1000;40;1;1319
10096;0;0;4000;114;780;1000;40;1;1050
11606;0;0;3000;93;780;1000;40;0;820
2328;0;1;3000;81;778.71;1000;40;0;532
8186;0;0;7000;5;778.45;1000;40;0;496.39
511;1;0;2000;94;778.34;1000;40;0;779.03
4344;0;0;2000;30;778.13;1000;40;0;658.68
10985;0;0;3000;7;778.12;1000;40;1;1269.77
7476;0;1;5000;78;778;1000;40;1;2065
6046;0;0;3000;114;778;1000;40;1;1020
2792;0;0;5000;99;778;1000;40;0;753
484;1;0;6000;111;776.71;1000;40;0;627.46
7517;0;0;3000;13;776;1000;40;1;1524
1230;1;0;2000;19;775.09;1000;40;0;728.17
1531;1;0;13000;90;775;1000;40;0;4475
1654;1;0;6000;20;775;1000;40;0;4275
5442;0;0;7000;67;775;1000;40;0;6175
10428;0;0;9000;94;775;1000;40;1;2500
11228;0;0;9000;78;775;1000;40;1;2450
4587;0;0;4000;93;775;1000;40;1;1350
6043;0;0;2000;83;775;1000;40;1;1025
11800;0;0;5000;19;775;1000;40;0;775
10694;0;0;3000;4;775;1000;40;0;725
3739;0;0;4000;107;775;1000;40;0;700
10403;0;0;3000;70;775;1000;40;0;675
4211;0;0;3000;42;775;1000;40;0;575
4471;0;0;2000;10;775;1000;40;0;550
2245;0;0;3000;27;775;1000;40;0;500
2251;0;1;3000;105;775;1000;40;0;500
66;1;0;6000;106;774;1000;40;0;871
1413;1;1;3000;3;773.73;1000;40;0;513.74
6468;0;1;3000;65;773.34;1000;40;0;558.68
6840;0;0;2000;87;773.02;1000;40;0;732.57
7290;0;0;5000;119;772.4;1000;40;1;1372.27
6010;0;0;3000;113;772.25;1000;40;1;1012.79
9378;0;0;3000;114;772;1000;40;1;2544
10005;0;0;3000;23;772;1000;40;1;1012
